txHash,id,image,class,chain,name,birthDate,bodyShape,sireId,sireClass,matronId,matronClass,stage,title,breedCount,level,hp,speed,skill,morale,from,to,timestamp,withPrice
0xc2eb1ff6120769a657c2f8e0b11d9e2171591496eb847a2246238119add94123,5439746,https://storage.googleapis.com/assets.axieinfinity.com/axies/5439746/axie/axie-full-transparent.png,Reptile,ronin,2200+MMR Poison Reptile,1630587128,Normal,53161,Reptile,56903,Reptile,4,,5,1,49,42,31,42,0x4802ed9ada4b4cfa6323fb06b729ae7def7de3c5,0x21e24d8277831c5f89b0e2ce0bbf991196189122,1631448373,0.19000001
0x47f060c17168f1813b9fda376f5b630afcfbebf25f1412f914ba7c758644f237,5439746,https://storage.googleapis.com/assets.axieinfinity.com/axies/5439746/axie/axie-full-transparent.png,Reptile,ronin,2200+MMR Poison Reptile,1630587128,Normal,53161,Reptile,56903,Reptile,4,,5,1,49,42,31,42,0x07550902d935d481ee72de4456f185551bc9f5e0,0x4802ed9ada4b4cfa6323fb06b729ae7def7de3c5,1631095407,0.19500001
0xa39e2ef61b47b9f2f7fd726b4d130a30128c633892122e1586ba389060c31b60,5439746,https://storage.googleapis.com/assets.axieinfinity.com/axies/5439746/axie/axie-full-transparent.png,Reptile,ronin,2200+MMR Poison Reptile,1630587128,Normal,53161,Reptile,56903,Reptile,4,,5,1,49,42,31,42,0xf0c7fac31243c473cdd27dbcdf72c3e31d589864,0x07550902d935d481ee72de4456f185551bc9f5e0,1631067594,0.19349965
0x5af27c323c6ea87da7633fc18b21e156df464c006c97f92b534d192b2021d3fc,1043054,https://storage.googleapis.com/assets.axieinfinity.com/axies/1043054/axie/axie-full-transparent.png,Bird,ronin,Axie #1043054,1624546286,Normal,12195,Bird,45155,Bird,4,,2,1,28,61,35,40,0x3589d750b7643e5c4dd1fe580be2d9f7bc15d1d6,0x608365436d29bd89354849b01087568ba20238a2,1625183755,0.138
0x17480a8a9a76ce06e8e3ffd95ec1b365b495a16203216fb8d4202c1777fdcf94,5575284,https://storage.googleapis.com/assets.axieinfinity.com/axies/5575284/axie/axie-full-transparent.png,Plant,ronin,Hottie,1630853073,Normal,42171,Plant,2469,Plant,4,,4,1,61,31,31,41,0xcec5e24b3ef3ec0640724542096dfa9208f3717e,0xac406184d06d204d7264a3862adb253b5fa26a94,1631394475,0.07910486
0xb97c64d0b19fac5f663832710f933a1d51a2c516ae1073798c0cfefa47f70c7e,5674119,https://storage.googleapis.com/assets.axieinfinity.com/axies/5674119/axie/axie-full-transparent.png,Mech,ronin,Axie #5674119,1630998753,Fuzzy,2113,Mech,37870,Mech,4,,0,1,35,47,43,39,0x57396ff113854a6c3853cc420390090d356e1e54,0x6f494eafcc4de3251945b8ba5881cb5ef8d9dd41,1631856860,0.042
0xac8579e89e3a3e886b7ebbce63b5c2a454ef0eb19f2f4dd52d674b499dd435a3,5674119,https://storage.googleapis.com/assets.axieinfinity.com/axies/5674119/axie/axie-full-transparent.png,Mech,ronin,Axie #5674119,1630998753,Fuzzy,2113,Mech,37870,Mech,4,,0,1,35,47,43,39,0xb7089584b99d2f5ba043978ea9ebd0438fa68a20,0x57396ff113854a6c3853cc420390090d356e1e54,1631590021,0.05
0x65aecb81cd6d3c1e0ecec2518c4659623b97e854ce47fb6476f5569528a14704,5823164,https://storage.googleapis.com/assets.axieinfinity.com/axies/5823164/axie/axie-full-transparent.png,Beast,ronin,cara de sapeca,1631207627,Fuzzy,31251,Beast,52427,Beast,4,,4,1,32,43,31,58,0xdc2ee54826ecc345b2c075283741e05532961fa5,0x4d5a67a0b80329d587b8deb3924cbfe8a9b04ca6,1631831057,0.056375004
0x11a1fdd22e54a74a48f88fc2466fe828641295127c830630c39822429713fc47,4059737,https://storage.googleapis.com/assets.axieinfinity.com/axies/4059737/axie/axie-full-transparent.png,Plant,ronin,Cactus+Serious+HotButt Fair Price,1628769987,Normal,26104,Plant,26202,Plant,4,,0,1,58,32,31,43,0xbf78863c568166e86a338bdd84a3394a578f6139,0x1208d56914c64abd5f37222014d7b1fbae37ff49,1631821892,0.056
0xfb3114e1cfbc69672c2fdfe7d6060a9d40eb9d6b694f7d5f7412771815304c78,4059737,https://storage.googleapis.com/assets.axieinfinity.com/axies/4059737/axie/axie-full-transparent.png,Plant,ronin,Cactus+Serious+HotButt Fair Price,1628769987,Normal,26104,Plant,26202,Plant,4,,0,1,58,32,31,43,0x502b77d7743fd733d1226be194c5651b9a42bca7,0x200ffef079a4df22f51d70c0c6fefff882e6361f,1629585971,0.107535414
0x82f0daaedfcb9235573f47609b7a95e5e3a6773f0d78c4a23fc5f7ea0271fe92,3961664,https://storage.googleapis.com/assets.axieinfinity.com/axies/3961664/axie/axie-full-transparent.png,Dusk,ronin,Solid Backlane meta,1628677731,BigYak,40314,Dusk,40181,Dusk,4,,4,1,53,47,27,37,0x5d8e45947b0b101d7df65f3fcc35d53a5a3a31f4,0x8bc9955832f3582981d440ca6bc849cda981506c,1631113418,0.06954698
0x31c017d39cd6f273ece39d97c2dafcc4e025e5df7fa1b3065ef0a54533331e48,3961664,https://storage.googleapis.com/assets.axieinfinity.com/axies/3961664/axie/axie-full-transparent.png,Dusk,ronin,Solid Backlane meta,1628677731,BigYak,40314,Dusk,40181,Dusk,4,,4,1,53,47,27,37,0x8798758b1b11fbe4cf30863a8007a420fa0a40b4,0x5d8e45947b0b101d7df65f3fcc35d53a5a3a31f4,1630204491,0.1688
0x3686b0af62cd903b98b03959517ba8ae6a328f827870fe9870876e410129f918,3961664,https://storage.googleapis.com/assets.axieinfinity.com/axies/3961664/axie/axie-full-transparent.png,Dusk,ronin,Solid Backlane meta,1628677731,BigYak,40314,Dusk,40181,Dusk,4,,4,1,53,47,27,37,0xb165d966b0f7158e3965b6958e80210073899334,0x8798758b1b11fbe4cf30863a8007a420fa0a40b4,1629463672,0.14913425
0xa0c3580926d14a785dfbc3dfe45c08ca723e55f2ea124e3823d46c1b092f1dc1,3961664,https://storage.googleapis.com/assets.axieinfinity.com/axies/3961664/axie/axie-full-transparent.png,Dusk,ronin,Solid Backlane meta,1628677731,BigYak,40314,Dusk,40181,Dusk,4,,4,1,53,47,27,37,0x4939b37604354f22dee7788a36490adddefdaa34,0xb165d966b0f7158e3965b6958e80210073899334,1629393394,0.13000001
